Date,Open,High,Low,Close,Adj Close,Volume
2004-01-01,725.0,725.0,725.0,725.0,420.7713623046875,0
2004-01-02,700.0,720.0,700.0,715.0,414.9676513671875,6170000
2004-01-05,725.0,725.0,715.0,715.0,414.9676513671875,4175000
2004-01-06,720.0,725.0,715.0,715.0,414.9676513671875,12107500
2004-01-07,715.0,715.0,705.0,705.0,409.1639404296875,9315000
2004-01-08,710.0,730.0,710.0,715.0,414.9676513671875,13320000
2004-01-09,725.0,750.0,720.0,735.0,426.5751037597656,23690000
2004-01-12,730.0,730.0,725.0,725.0,420.7713623046875,1555000
2004-01-13,720.0,725.0,715.0,715.0,414.9676513671875,3390000
2004-01-14,720.0,730.0,720.0,730.0,423.6732482910156,4420000
2004-01-15,740.0,755.0,740.0,750.0,435.28082275390625,22942500
2004-01-16,750.0,775.0,750.0,775.0,449.7900390625,20105000
2004-01-19,775.0,790.0,765.0,765.0,443.986328125,4252500
2004-01-20,765.0,765.0,760.0,765.0,443.986328125,2180000
2004-01-21,760.0,765.0,750.0,750.0,435.28082275390625,3242500
2004-01-22,750.0,750.0,750.0,750.0,435.28082275390625,0
2004-01-23,755.0,770.0,755.0,770.0,446.88824462890625,5007500
2004-01-26,770.0,795.0,770.0,780.0,452.69207763671875,18470000
2004-01-27,780.0,785.0,760.0,760.0,441.08447265625,9430000
2004-01-28,760.0,770.0,745.0,750.0,435.28082275390625,10557500
2004-01-29,750.0,760.0,750.0,755.0,438.1825866699219,4630000
2004-01-30,755.0,765.0,755.0,765.0,443.986328125,4690000
2004-02-02,765.0,765.0,765.0,765.0,443.986328125,0
2004-02-03,765.0,765.0,745.0,745.0,432.3787841796875,5925000
2004-02-04,740.0,745.0,740.0,740.0,429.476806640625,9997500
2004-02-05,745.0,770.0,745.0,760.0,441.08447265625,8245000
2004-02-06,770.0,770.0,765.0,770.0,446.88824462890625,3640000
2004-02-09,770.0,770.0,760.0,765.0,443.986328125,6812500
2004-02-10,770.0,770.0,765.0,765.0,443.986328125,1562500
2004-02-11,770.0,775.0,765.0,770.0,446.88824462890625,1782500
2004-02-12,770.0,775.0,765.0,770.0,446.88824462890625,13817500
2004-02-13,770.0,775.0,765.0,770.0,446.88824462890625,9775000
2004-02-16,765.0,765.0,750.0,755.0,438.1825866699219,14002500
2004-02-17,755.0,760.0,740.0,745.0,432.3787841796875,14745000
2004-02-18,745.0,745.0,720.0,720.0,423.55487060546875,23560000
2004-02-19,730.0,730.0,715.0,715.0,420.61346435546875,32702500
2004-02-20,720.0,730.0,715.0,715.0,420.61346435546875,14675000
2004-02-23,715.0,715.0,715.0,715.0,420.61346435546875,0
2004-02-24,715.0,725.0,715.0,725.0,426.4961853027344,13015000
2004-02-25,725.0,725.0,720.0,720.0,423.55487060546875,6007500
2004-02-26,715.0,715.0,710.0,710.0,417.672119140625,14975000
2004-02-27,705.0,705.0,670.0,680.0,400.0239562988281,83285000
2004-03-01,680.0,680.0,670.0,675.0,397.0826110839844,22715000
2004-03-02,685.0,735.0,685.0,735.0,432.37890625,81825000
2004-03-03,725.0,725.0,715.0,715.0,420.61346435546875,7415000
2004-03-04,715.0,715.0,705.0,710.0,417.672119140625,6522500
2004-03-05,710.0,720.0,710.0,715.0,420.61346435546875,8917500
2004-03-08,710.0,710.0,705.0,705.0,414.7308044433594,4450000
2004-03-09,710.0,720.0,710.0,710.0,417.672119140625,2900000
2004-03-10,710.0,710.0,700.0,710.0,417.672119140625,20375000
2004-03-11,700.0,705.0,690.0,690.0,405.9067077636719,8505000
2004-03-12,680.0,695.0,680.0,685.0,402.9652404785156,4950000
2004-03-15,690.0,695.0,675.0,680.0,400.0239562988281,7052500
2004-03-16,680.0,690.0,665.0,690.0,405.9067077636719,16485000
2004-03-17,690.0,695.0,690.0,690.0,405.9067077636719,10100000
2004-03-18,700.0,715.0,700.0,705.0,414.7308044433594,12787500
2004-03-19,710.0,710.0,705.0,710.0,417.672119140625,1400000
2004-03-22,710.0,710.0,710.0,710.0,417.672119140625,0
2004-03-23,700.0,710.0,700.0,710.0,417.672119140625,2215000
